drugbank_id,drug_name,relationship_type,target_name,gene_name,uniprot_id,action
DB01172,Kanamycin,enzyme,Aminoglycoside 3'-phosphotransferase,aphA1,P00551,substrate
DB01175,Escitalopram,target,Sodium-dependent serotonin transporter,SLC6A4,P31645,binder
DB01175,Escitalopram,target,Muscarinic acetylcholine receptor M1,CHRM1,P11229,inhibitor
DB01175,Escitalopram,target,Histamine H1 receptor,HRH1,P35367,inhibitor
DB01175,Escitalopram,target,5-hydroxytryptamine receptor 1A,HTR1A,P08908,inhibitor
DB01175,Escitalopram,target,5-hydroxytryptamine receptor 2A,HTR2A,P28223,inhibitor
DB01175,Escitalopram,target,Alpha-1 adrenergic receptors,ADRA1A,P35348,inhibitor
DB01175,Escitalopram,target,5-hydroxytryptamine receptor 2C,HTR2C,P28335,inhibitor
DB01175,Escitalopram,target,Alpha-2 adrenergic receptors,ADRA2A,P08913,inhibitor
DB01175,Escitalopram,target,D(2) dopamine receptor,DRD2,P14416,inhibitor
DB01175,Escitalopram,target,Sodium-dependent noradrenaline transporter,SLC6A2,P23975,inhibitor
DB01175,Escitalopram,target,Sodium-dependent dopamine transporter,SLC6A3,Q01959,inhibitor
DB01175,Escitalopram,enzyme,Cytochrome P450 3A4,CYP3A4,P08684,substrate
DB01175,Escitalopram,enzyme,Cytochrome P450 2D6,CYP2D6,P10635,substrate; inhibitor
DB01175,Escitalopram,enzyme,Cytochrome P450 2C19,CYP2C19,P33261,substrate
DB01175,Escitalopram,enzyme,Amine oxidase [flavin-containing] A,MAOA,P21397,substrate
DB01175,Escitalopram,enzyme,Amine oxidase [flavin-containing] B,MAOB,P27338,substrate
DB01175,Escitalopram,enzyme,Aldehyde oxidase,AOX1,Q06278,substrate
DB01175,Escitalopram,transporter,ATP-dependent translocase ABCB1,ABCB1,P08183,substrate
DB01177,Idarubicin,target,DNA topoisomerase 2-alpha,TOP2A,P11388,inhibitor
DB01177,Idarubicin,target,DNA topoisomerase 2-beta,TOP2B,Q02880,modulator
DB01177,Idarubicin,enzyme,Cytochrome P450 2C9,CYP2C9,P11712,substrate
DB01177,Idarubicin,enzyme,Cytochrome P450 2D6,CYP2D6,P10635,substrate
DB01177,Idarubicin,transporter,Multidrug resistance-associated protein 1,ABCC1,P33527,inhibitor
DB01182,Propafenone,target,Sodium channel protein type 5 subunit alpha,SCN5A,Q14524,inhibitor
DB01182,Propafenone,target,Voltage-gated inwardly rectifying potassium channel KCNH2,KCNH2,Q12809,inhibitor
DB01182,Propafenone,target,Beta-1 adrenergic receptor,ADRB1,P08588,antagonist
DB01182,Propafenone,target,Beta-2 adrenergic receptor,ADRB2,P07550,antagonist
DB01182,Propafenone,enzyme,Cytochrome P450 2D6,CYP2D6,P10635,substrate; inhibitor
DB01182,Propafenone,enzyme,Cytochrome P450 3A4,CYP3A4,P08684,substrate
DB01182,Propafenone,enzyme,Cytochrome P450 1A2,CYP1A2,P05177,substrate; inhibitor
DB01182,Propafenone,transporter,ATP-dependent translocase ABCB1,ABCB1,P08183,inhibitor
DB01183,Naloxone,target,Mu-type opioid receptor,OPRM1,P35372,antagonist
DB01183,Naloxone,target,Delta-type opioid receptor,OPRD1,P41143,antagonist
DB01183,Naloxone,target,Kappa-type opioid receptor,OPRK1,P41145,antagonist
DB01183,Naloxone,target,Estrogen receptor,ESR1,P03372,antagonist
DB01183,Naloxone,target,Toll-like receptor 4,TLR4,O00206,inhibitor
DB01183,Naloxone,target,Liver carboxylesterase 1,CES1,P23141,binder
DB01183,Naloxone,enzyme,Cytochrome P450 3A4,CYP3A4,P08684,substrate; inhibitor
DB01183,Naloxone,enzyme,UDP-glucuronosyltransferase 1A1,UGT1A1,P22309,substrate
DB01183,Naloxone,enzyme,Cytochrome P450 2C18,CYP2C18,P33260,substrate
DB01183,Naloxone,enzyme,Cytochrome P450 2C19,CYP2C19,P33261,substrate
DB01183,Naloxone,carrier,Albumin,ALB,P02768,binder
DB01183,Naloxone,transporter,Solute carrier organic anion transporter family member 1A2,SLCO1A2,P46721,inhibitor
DB01183,Naloxone,transporter,ATP-dependent translocase ABCB1,ABCB1,P08183,substrate
DB01189,Desflurane,target,GABA(A) Receptor,GABRA1,P14867,positive allosteric modulator
DB01189,Desflurane,target,Glycine receptor subunit alpha-1,GLRA1,P23415,agonist
DB01189,Desflurane,target,Glutamate receptor 1,GRIA1,P42261,antagonist
DB01189,Desflurane,target,Potassium voltage-gated channel subfamily A member 1,KCNA1,Q09470,inducer
DB01189,Desflurane,target,NADH-ubiquinone oxidoreductase chain 1,MT-ND1,P03886,inhibitor
DB01189,Desflurane,target,Calcium transporting ATPases,ATP2C1,P98194,inhibitor
DB01189,Desflurane,target,"ATP synthase F(1) complex subunit delta, mitochondrial",ATP5F1D,P30049,other/unknown
DB01189,Desflurane,enzyme,Cytochrome P450 2E1,CYP2E1,P05181,substrate
DB01189,Desflurane,carrier,Albumin,ALB,P02768,binder
DB01193,Acebutolol,target,Beta-1 adrenergic receptor,ADRB1,P08588,partial agonist
DB01193,Acebutolol,target,Beta-2 adrenergic receptor,ADRB2,P07550,partial agonist
DB01193,Acebutolol,enzyme,Cytochrome P450 2D6,CYP2D6,P10635,substrate; inhibitor
DB01193,Acebutolol,transporter,ATP-dependent translocase ABCB1,ABCB1,P08183,substrate
DB01195,Flecainide,target,Sodium channel protein type 4 subunit alpha,SCN4A,P35499,inhibitor
DB01195,Flecainide,target,Sodium channel protein type 5 subunit alpha,SCN5A,Q14524,inhibitor
DB01195,Flecainide,target,Voltage-gated inwardly rectifying potassium channel KCNH2,KCNH2,Q12809,inhibitor
DB01195,Flecainide,target,Ryanodine receptor 2,RYR2,Q92736,inhibitor
DB01195,Flecainide,enzyme,Cytochrome P450 2D6,CYP2D6,P10635,substrate; inhibitor
DB01195,Flecainide,enzyme,Cytochrome P450 1A2,CYP1A2,P05177,substrate
DB01195,Flecainide,enzyme,Cytochrome P450 2C9,CYP2C9,P11712,inhibitor
DB01195,Flecainide,carrier,alpha1-acid glycoprotein,ORM1,P02763,binder
DB01195,Flecainide,carrier,Albumin,ALB,P02768,binder
DB01195,Flecainide,transporter,ATP-dependent translocase ABCB1,ABCB1,P08183,substrate
DB01195,Flecainide,transporter,Multidrug and toxin extrusion protein 1,SLC47A1,Q96FL8,substrate; inhibitor
DB01197,Captopril,target,Angiotensin-converting enzyme,ACE,P12821,inhibitor
DB01197,Captopril,target,72 kDa type IV collagenase,MMP2,P08253,inhibitor
DB01197,Captopril,target,Matrix metalloproteinase-9,MMP9,P14780,inhibitor
DB01197,Captopril,target,Leukotriene A-4 hydrolase,LTA4H,P09960,inhibitor
DB01197,Captopril,target,B1 bradykinin receptor,BDKRB1,P46663,activator
DB01197,Captopril,carrier,Albumin,ALB,P02768,other/unknown
DB01197,Captopril,transporter,ATP-dependent translocase ABCB1,ABCB1,P08183,inhibitor
DB01197,Captopril,transporter,Solute carrier family 15 member 1,SLC15A1,P46059,inhibitor
DB01197,Captopril,transporter,Solute carrier family 22 member 6,SLC22A6,Q4U2R8,substrate; inhibitor
DB01203,Nadolol,target,Beta-1 adrenergic receptor,ADRB1,P08588,antagonist
DB01203,Nadolol,target,Beta-2 adrenergic receptor,ADRB2,P07550,antagonist
DB01203,Nadolol,carrier,alpha1-acid glycoprotein,ORM1,P02763,binder
DB01203,Nadolol,transporter,ATP-dependent translocase ABCB1,ABCB1,P08183,substrate
DB01203,Nadolol,transporter,"POU domain, class 2, transcription factor 1",POU2F1,P14859,substrate
DB01203,Nadolol,transporter,"POU domain, class 2, transcription factor 2",POU2F2,P09086,substrate
DB01203,Nadolol,transporter,Multidrug and toxin extrusion protein 1,SLC47A1,Q96FL8,substrate
DB01203,Nadolol,transporter,Multidrug and toxin extrusion protein 2,SLC47A2,Q86VL8,substrate
DB01222,Budesonide,target,Glucocorticoid receptor,NR3C1,P04150,agonist
DB01222,Budesonide,target,Annexin A1,ANXA1,P04083,substrate
DB01222,Budesonide,enzyme,Cytochrome P450 3A5,CYP3A5,P20815,inducer
DB01222,Budesonide,enzyme,Cytochrome P450 3A Subfamily,CYP3A4,P08684,substrate; inducer
DB01222,Budesonide,enzyme,Cytochrome P450 2A6,CYP2A6,P11509,inducer
DB01222,Budesonide,enzyme,Cytochrome P450 1B1,CYP1B1,Q16678,inducer
DB01222,Budesonide,enzyme,Cytochrome P450 2B6,CYP2B6,P20813,inducer
DB01222,Budesonide,enzyme,Cytochrome P450 2C8,CYP2C8,P10632,inducer
DB01222,Budesonide,enzyme,Cytochrome P450 2C9,CYP2C9,P11712,inducer
DB01222,Budesonide,enzyme,Cytochrome P450 2C19,CYP2C19,P33261,inducer
DB01222,Budesonide,enzyme,Cytochrome P450 3A4,CYP3A4,P08684,substrate; inducer
DB01222,Budesonide,carrier,Corticosteroid-binding globulin,SERPINA6,P08185,binder
DB01222,Budesonide,carrier,Albumin,ALB,P02768,binder
DB01222,Budesonide,transporter,Bile salt export pump,ABCB11,O95342,substrate
DB01222,Budesonide,transporter,ATP-dependent translocase ABCB1,ABCB1,P08183,substrate
DB01222,Budesonide,transporter,Solute carrier organic anion transporter family member 1A2,SLCO1A2,P46721,substrate
DB01222,Budesonide,transporter,Organic anion transporter 3,SLC22A8,Q8TCC7,substrate
DB01224,Quetiapine,target,5-hydroxytryptamine receptor 2A,HTR2A,P28223,antagonist
DB01224,Quetiapine,target,D(2) dopamine receptor,DRD2,P14416,antagonist
DB01224,Quetiapine,target,5-hydroxytryptamine receptor 1A,HTR1A,P08908,antagonist; partial agonist
DB01224,Quetiapine,target,5-hydroxytryptamine receptor 1B,HTR1B,P28222,ligand
DB01224,Quetiapine,target,5-hydroxytryptamine receptor 1D,HTR1D,P28221,ligand
DB01224,Quetiapine,target,5-hydroxytryptamine receptor 1E,HTR1E,P28566,ligand
DB01224,Quetiapine,target,5-hydroxytryptamine receptor 2C,HTR2C,P28335,ligand
DB01224,Quetiapine,target,5-hydroxytryptamine receptor 3A,HTR3A,P46098,ligand
DB01224,Quetiapine,target,5-hydroxytryptamine receptor 6,HTR6,P50406,antagonist
DB01224,Quetiapine,target,5-hydroxytryptamine receptor 7,HTR7,P34969,ligand
DB01224,Quetiapine,target,D(1A) dopamine receptor,DRD1,P21728,antagonist
DB01224,Quetiapine,target,D(1B) dopamine receptor,DRD5,P21918,ligand
DB01224,Quetiapine,target,D(3) dopamine receptor,DRD3,P35462,ligand
DB01224,Quetiapine,target,D(4) dopamine receptor,DRD4,P21917,ligand
DB01224,Quetiapine,target,Histamine H1 receptor,HRH1,P35367,antagonist
DB01224,Quetiapine,target,Alpha-1 adrenergic receptors,ADRA1A,P35348,antagonist
DB01224,Quetiapine,target,Alpha-2A adrenergic receptor,ADRA2A,P08913,antagonist
DB01224,Quetiapine,target,Alpha-2B adrenergic receptor,ADRA2B,P18089,antagonist
DB01224,Quetiapine,target,Alpha-2C adrenergic receptor,ADRA2C,P18825,antagonist
DB01224,Quetiapine,target,Muscarinic acetylcholine receptor M1,CHRM1,P11229,antagonist
DB01224,Quetiapine,target,Muscarinic acetylcholine receptor M2,CHRM2,P08172,ligand
DB01224,Quetiapine,target,Muscarinic acetylcholine receptor M3,CHRM3,P20309,antagonist
DB01224,Quetiapine,target,Muscarinic acetylcholine receptor M4,CHRM4,P08173,ligand
DB01224,Quetiapine,target,Muscarinic acetylcholine receptor M5,CHRM5,P08912,ligand
DB01224,Quetiapine,enzyme,Cytochrome P450 2C19,CYP2C19,P33261,substrate
DB01224,Quetiapine,enzyme,Cytochrome P450 2D6,CYP2D6,P10635,substrate
DB01224,Quetiapine,enzyme,Cytochrome P450 3A7,CYP3A7,P24462,
DB01224,Quetiapine,enzyme,Cytochrome P450 3A4,CYP3A4,P08684,substrate
DB01224,Quetiapine,enzyme,Cytochrome P450 3A5,CYP3A5,P20815,substrate
DB01224,Quetiapine,transporter,ATP-dependent translocase ABCB1,ABCB1,P08183,substrate
DB01226,Mivacurium,target,Neuronal acetylcholine receptor subunit alpha-2,CHRNA2,Q15822,antagonist
DB01226,Mivacurium,target,Muscarinic acetylcholine receptor M2,CHRM2,P08172,antagonist; partial agonist
DB01226,Mivacurium,target,Muscarinic acetylcholine receptor M3,CHRM3,P20309,antagonist
DB01226,Mivacurium,target,Cholinesterase,BCHE,P06276,
DB01226,Mivacurium,enzyme,Cholinesterase,BCHE,P06276,substrate
DB01233,Metoclopramide,target,5-hydroxytryptamine receptor 4,HTR4,Q13639,agonist
DB01233,Metoclopramide,target,5-hydroxytryptamine receptor 3A,HTR3A,P46098,antagonist
DB01233,Metoclopramide,target,Muscarinic acetylcholine receptor M1,CHRM1,P11229,agonist
DB01233,Metoclopramide,target,D(2) dopamine receptor,DRD2,P14416,antagonist
DB01233,Metoclopramide,enzyme,Cytochrome P450 3A4,CYP3A4,P08684,substrate
DB01233,Metoclopramide,enzyme,Cytochrome P450 1A2,CYP1A2,P05177,substrate
DB01233,Metoclopramide,enzyme,Cytochrome P450 2D6,CYP2D6,P10635,substrate; inhibitor
DB01233,Metoclopramide,carrier,Alpha-1-acid glycoprotein 1,ORM1,P02763,binder
DB01233,Metoclopramide,transporter,ATP-dependent translocase ABCB1,ABCB1,P08183,substrate
DB01236,Sevoflurane,target,GABA(A) Receptor,GABRA1,P14867,agonist
DB01236,Sevoflurane,target,Glycine receptor subunit alpha-1,GLRA1,P23415,agonist
DB01236,Sevoflurane,target,Glutamate receptor 1,GRIA1,P42261,antagonist
DB01236,Sevoflurane,target,Calcium transporting ATPases,ATP2C1,P98194,inhibitor
DB01236,Sevoflurane,target,Mitochondrial potassium channel,CCDC51,Q96ER9,activator
DB01236,Sevoflurane,target,NADH-ubiquinone oxidoreductase chain 1,MT-ND1,P03886,inhibitor
DB01236,Sevoflurane,enzyme,Cytochrome P450 2B6,CYP2B6,P20813,substrate
DB01236,Sevoflurane,enzyme,Cytochrome P450 2E1,CYP2E1,P05181,substrate
DB01236,Sevoflurane,enzyme,Cytochrome P450 2A6,CYP2A6,P11509,substrate
DB01236,Sevoflurane,enzyme,Cytochrome P450 3A4,CYP3A4,P08684,substrate
DB01236,Sevoflurane,carrier,Albumin,ALB,P02768,binder
DB01238,Aripiprazole,target,D(2) dopamine receptor,DRD2,P14416,antagonist; partial agonist
DB01238,Aripiprazole,target,5-hydroxytryptamine receptor 2A,HTR2A,P28223,antagonist
DB01238,Aripiprazole,target,5-hydroxytryptamine receptor 1A,HTR1A,P08908,partial agonist
DB01238,Aripiprazole,target,Alpha-1A adrenergic receptor,ADRA1A,P35348,antagonist
DB01238,Aripiprazole,target,Alpha-1B adrenergic receptor,ADRA1B,P35368,antagonist
DB01238,Aripiprazole,target,D(3) dopamine receptor,DRD3,P35462,antagonist; partial agonist
DB01238,Aripiprazole,target,5-hydroxytryptamine receptor 1D,HTR1D,P28221,antagonist; ligand
DB01238,Aripiprazole,target,5-hydroxytryptamine receptor 7,HTR7,P34969,antagonist; partial agonist
DB01238,Aripiprazole,target,Alpha-2A adrenergic receptor,ADRA2A,P08913,antagonist
DB01238,Aripiprazole,target,Alpha-2C adrenergic receptor,ADRA2C,P18825,antagonist; other/unknown
DB01238,Aripiprazole,target,Histamine H1 receptor,HRH1,P35367,antagonist
DB01238,Aripiprazole,target,5-hydroxytryptamine receptor 1B,HTR1B,P28222,antagonist; ligand
DB01238,Aripiprazole,target,5-hydroxytryptamine receptor 2C,HTR2C,P28335,antagonist; partial agonist
DB01238,Aripiprazole,target,5-hydroxytryptamine receptor 3A,HTR3A,P46098,antagonist
DB01238,Aripiprazole,target,5-hydroxytryptamine receptor 6,HTR6,P50406,antagonist
DB01238,Aripiprazole,target,D(1A) dopamine receptor,DRD1,P21728,antagonist; partial agonist; ligand
DB01238,Aripiprazole,target,D(4) dopamine receptor,DRD4,P21917,antagonist; partial agonist
DB01238,Aripiprazole,target,Alpha-2B adrenergic receptor,ADRA2B,P18089,antagonist; ligand
DB01238,Aripiprazole,target,5-hydroxytryptamine receptor 1E,HTR1E,P28566,antagonist; ligand
DB01238,Aripiprazole,target,D(1B) dopamine receptor,DRD5,P21918,antagonist; partial agonist; ligand
DB01238,Aripiprazole,target,5-hydroxytryptamine receptor 2B,HTR2B,P41595,inverse agonist
DB01238,Aripiprazole,target,5-hydroxytryptamine receptor 5A,HTR5A,P47898,ligand
DB01238,Aripiprazole,target,Beta-1 adrenergic receptor,ADRB1,P08588,ligand
DB01238,Aripiprazole,target,Beta-2 adrenergic receptor,ADRB2,P07550,ligand
DB01238,Aripiprazole,target,Histamine H2 receptor,HRH2,P25021,ligand
DB01238,Aripiprazole,target,Histamine H3 receptor,HRH3,Q9Y5N1,ligand
DB01238,Aripiprazole,target,Histamine H4 receptor,HRH4,Q9H3N8,ligand
DB01238,Aripiprazole,target,Muscarinic acetylcholine receptor M1,CHRM1,P11229,ligand
DB01238,Aripiprazole,target,Muscarinic acetylcholine receptor M2,CHRM2,P08172,ligand
DB01238,Aripiprazole,target,Muscarinic acetylcholine receptor M3,CHRM3,P20309,ligand
DB01238,Aripiprazole,target,Muscarinic acetylcholine receptor M4,CHRM4,P08173,ligand
DB01238,Aripiprazole,target,Muscarinic acetylcholine receptor M5,CHRM5,P08912,ligand
DB01238,Aripiprazole,target,Kappa-type opioid receptor,OPRK1,P41145,ligand
DB01238,Aripiprazole,target,Mu-type opioid receptor,OPRM1,P35372,ligand
DB01238,Aripiprazole,target,Delta-type opioid receptor,OPRD1,P41143,ligand
DB01238,Aripiprazole,target,Glutamate (NMDA) receptor,GRIN1,Q05586,ligand
DB01238,Aripiprazole,target,Sodium-dependent dopamine transporter,SLC6A3,Q01959,modulator
DB01238,Aripiprazole,target,Sodium-dependent serotonin transporter,SLC6A4,P31645,modulator
DB01238,Aripiprazole,enzyme,Cytochrome P450 3A4,CYP3A4,P08684,substrate
DB01238,Aripiprazole,enzyme,Cytochrome P450 3A7,CYP3A7,P24462,substrate
DB01238,Aripiprazole,enzyme,Cytochrome P450 3A5,CYP3A5,P20815,substrate
DB01238,Aripiprazole,enzyme,Cytochrome P450 2D6,CYP2D6,P10635,substrate
DB01238,Aripiprazole,carrier,Albumin,ALB,P02768,binder
DB01238,Aripiprazole,transporter,ATP-dependent translocase ABCB1,ABCB1,P08183,inhibitor
DB01238,Aripiprazole,transporter,Broad substrate specificity ATP-binding cassette transporter ABCG2,ABCG2,Q9UNQ0,
DB01242,Clomipramine,target,Sodium-dependent serotonin transporter,SLC6A4,P31645,inhibitor
DB01242,Clomipramine,target,5-hydroxytryptamine receptor 2A,HTR2A,P28223,antagonist
DB01242,Clomipramine,target,5-hydroxytryptamine receptor 2B,HTR2B,P41595,antagonist
DB01242,Clomipramine,target,5-hydroxytryptamine receptor 2C,HTR2C,P28335,antagonist
DB01242,Clomipramine,target,Sodium-dependent noradrenaline transporter,SLC6A2,P23975,inhibitor
DB01242,Clomipramine,target,Glutathione S-transferase P,GSTP1,P09211,inhibitor
DB01242,Clomipramine,enzyme,Cytochrome P450 2D6,CYP2D6,P10635,substrate; inhibitor
DB01242,Clomipramine,enzyme,Cytochrome P450 2C19,CYP2C19,P33261,substrate
DB01242,Clomipramine,enzyme,Cytochrome P450 1A2,CYP1A2,P05177,substrate
DB01242,Clomipramine,enzyme,Cytochrome P450 3A4,CYP3A4,P08684,substrate
DB01242,Clomipramine,carrier,Albumin,ALB,P02768,substrate
DB01242,Clomipramine,transporter,ATP-dependent translocase ABCB1,ABCB1,P08183,inhibitor
DB01259,Lapatinib,target,Epidermal growth factor receptor,EGFR,P00533,antagonist
DB01259,Lapatinib,target,Receptor tyrosine-protein kinase erbB-2,ERBB2,P04626,antagonist
DB01259,Lapatinib,target,Eukaryotic elongation factor 2 kinase,EEF2K,O00418,inhibitor
DB01259,Lapatinib,enzyme,Cytochrome P450 3A4,CYP3A4,P08684,substrate; inhibitor
DB01259,Lapatinib,enzyme,Cytochrome P450 3A5,CYP3A5,P20815,substrate
DB01259,Lapatinib,enzyme,Cytochrome P450 2C8,CYP2C8,P10632,substrate; inhibitor
DB01259,Lapatinib,enzyme,Cytochrome P450 2C19,CYP2C19,P33261,substrate
DB01259,Lapatinib,transporter,ATP-dependent translocase ABCB1,ABCB1,P08183,inhibitor
DB01259,Lapatinib,transporter,Antigen peptide transporter 1,TAP1,Q03518,inhibitor
DB01267,Paliperidone,target,5-hydroxytryptamine receptor 2A,HTR2A,P28223,antagonist
DB01267,Paliperidone,target,D(2) dopamine receptor,DRD2,P14416,antagonist
DB01267,Paliperidone,target,D(4) dopamine receptor,DRD4,P21917,antagonist
DB01267,Paliperidone,target,D(3) dopamine receptor,DRD3,P35462,antagonist
DB01267,Paliperidone,target,5-hydroxytryptamine receptor 2C,HTR2C,P28335,antagonist
DB01267,Paliperidone,target,Histamine H1 receptor,HRH1,P35367,antagonist
DB01267,Paliperidone,target,Alpha-1A adrenergic receptor,ADRA1A,P35348,antagonist
DB01267,Paliperidone,target,Alpha-1B adrenergic receptor,ADRA1B,P35368,antagonist
DB01267,Paliperidone,target,5-hydroxytryptamine receptor 1D,HTR1D,P28221,antagonist
DB01267,Paliperidone,target,Alpha-2A adrenergic receptor,ADRA2A,P08913,antagonist
DB01267,Paliperidone,target,Alpha-2B adrenergic receptor,ADRA2B,P18089,antagonist
DB01267,Paliperidone,target,Alpha-2C adrenergic receptor,ADRA2C,P18825,agonist
DB01267,Paliperidone,target,5-hydroxytryptamine receptor 1A,HTR1A,P08908,antagonist
DB01267,Paliperidone,target,D(1A) dopamine receptor,DRD1,P21728,antagonist
DB01267,Paliperidone,target,5-hydroxytryptamine receptor 7,HTR7,P34969,antagonist
DB01267,Paliperidone,enzyme,Cytochrome P450 3A4,CYP3A4,P08684,substrate
DB01267,Paliperidone,enzyme,Cytochrome P450 2D6,CYP2D6,P10635,substrate
DB01267,Paliperidone,enzyme,Cytochrome P450 3A5,CYP3A5,P20815,substrate
DB01267,Paliperidone,transporter,ATP-dependent translocase ABCB1,ABCB1,P08183,substrate; inhibitor
DB01268,Sunitinib,target,Platelet-derived growth factor receptor beta,PDGFRB,P09619,inhibitor
DB01268,Sunitinib,target,Vascular endothelial growth factor receptor 1,FLT1,P17948,inhibitor
DB01268,Sunitinib,target,Mast/stem cell growth factor receptor Kit,KIT,P10721,inhibitor
DB01268,Sunitinib,target,Vascular endothelial growth factor receptor 2,KDR,P35968,inhibitor
DB01268,Sunitinib,target,Vascular endothelial growth factor receptor 3,FLT4,P35916,inhibitor
